gene ID,gene name,eye-1,eye-2,eye-3,wing-1,wing-3,wing-4
FBgn0034858,eIF2B-delta,1227,1140,1064,1144,1107,2460
FBgn0028497,CG3530,832,880,864,607,728,1394
FBgn0034859,CG3520,710,615,652,529,686,1261
FBgn0034860,CG9812,74,50,52,274,183,388
FBgn0050411,CG30411,0,0,0,0,0,0
FBgn0034861,CG9815,34,26,34,22,14,56
FBgn0026384,Or59a,0,0,0,0,0,0
FBgn0264339,CG43795,7,16,14,0,0,2
FBgn0034863,SkpF,0,0,0,0,0,0
FBgn0034865,Or59b,0,0,0,0,0,0
FBgn0034866,Or59c,0,0,0,0,0,0
FBgn0034867,CG13557,0,0,0,0,0,0
FBgn0264336,CR43792,0,0,0,0,0,0
FBgn0264337,CR43793,0,0,0,0,0,0
FBgn0034869,CG13558,0,0,0,0,0,0
FBgn0034870,CG13559,0,0,0,0,0,0
FBgn0264338,CR43794,0,0,0,0,0,0
FBgn0034871,CG3906,0,0,0,0,0,0
FBgn0015372,RabX1,331,350,323,287,282,607
FBgn0261786,mi,778,885,773,864,846,1748
FBgn0000241,bw,0,1,0,0,4,16
FBgn0050181,ppk3,0,0,0,0,0,0
FBgn0041233,Gr59e,0,0,0,0,0,0
FBgn0041234,Gr59f,0,0,0,0,0,0
FBgn0050185,CG30185,467,386,282,471,435,907
FBgn0034876,wmd,1222,1223,1120,1471,1396,3000
FBgn0034877,levy,1669,1636,1491,2047,1968,3948
FBgn0034878,pita,1043,1139,1031,1235,1262,2444
FBgn0010501,Dcp-1,1248,1398,1026,1530,1502,2688
FBgn0034879,Rrp4,440,404,407,529,503,892
FBgn0034880,ItgalphaPS5,154,162,109,118,149,265
FBgn0015277,Pi3K59F,429,478,357,388,388,669
FBgn0050184,CG30184,0,1,2,0,1,0
FBgn0015903,apt,321,391,378,398,400,772
FBgn0260762,CG42560,0,0,0,0,0,0
FBgn0260761,CG42559,0,0,0,0,0,0
FBgn0067903,IM18,0,0,0,0,0,0
FBgn0260455,CG10332,0,0,0,0,0,0
FBgn0262845,CG43209,0,0,0,4,0,0
FBgn0034882,CG5398,0,0,0,0,0,0
FBgn0034883,CG17664,0,1,0,3,12,2
FBgn0034884,CG17662,0,0,0,0,0,0
FBgn0034885,CG4019,3,2,3,1,1,13
FBgn0004795,retn,1997,2139,1676,0,2,1
FBgn0266646,CR45153,0,0,0,0,0,0
FBgn0266377,Pde8,1384,1456,1623,470,459,1251
FBgn0034887,St1,3,3,1,12,16,7
FBgn0265052,St3,52,49,57,174,161,235
FBgn0011296,l(2)efl,70,11,18,21,33,222
FBgn0262728,Pal2,53,63,39,2,0,7
FBgn0050183,CG30183,844,942,836,851,832,1802
FBgn0016762,angel,215,273,251,233,214,545
FBgn0034893,mRpL43,354,380,324,380,386,893
FBgn0034894,CG4091,341,361,394,336,312,635
FBgn0013548,l(2)dtl,392,411,421,517,476,805
FBgn0011297,l(2)not,212,158,163,213,188,403
FBgn0002174,l(2)tid,434,420,444,473,419,925
FBgn0266865,CR45326,0,0,1,0,0,0
FBgn0034897,Sesn,122,85,92,49,47,122
FBgn0034898,CG18128,0,0,0,0,0,0
FBgn0266864,CR45325,1,2,0,0,0,0
FBgn0263543,mir-4979,0,0,0,0,4,0
FBgn0000562,egl,2034,2015,1866,1956,2106,3965
FBgn0034899,CG13560,0,0,0,0,0,0
FBgn0083941,CG34105,0,0,0,0,0,0
FBgn0034900,CG12491,0,0,0,0,0,0
FBgn0034901,CG11300,0,0,0,0,0,0
FBgn0034902,CG5532,1158,1171,1061,1439,1316,2587
FBgn0034903,CG9850,240,331,370,359,294,978
FBgn0034904,CG15800,0,0,0,0,0,0
FBgn0050177,CG30177,1,0,0,0,0,2
FBgn0034906,CG13561,0,1,2,5,3,6
FBgn0034907,CG5539,0,0,0,0,0,0
FBgn0010278,Ssrp,4176,4184,3928,4623,4878,11046
FBgn0034908,CG5543,452,483,494,527,548,1062
FBgn0028411,Nxt1,607,681,578,787,741,1547
FBgn0034909,CG4797,243,299,274,263,312,538
FBgn0266042,CR44807,46,85,62,53,71,220
FBgn0034911,CG5549,3,0,12,0,1,7
FBgn0034910,CG4763,0,0,0,0,0,0
FBgn0086659,snoRNA:Psi18S-176,0,0,1,5,0,1
FBgn0266040,CR44805,0,0,0,0,0,0
FBgn0003401,shu,210,169,203,243,219,595
FBgn0034913,Snap29,803,869,682,760,732,1513
FBgn0034914,CG5554,5272,4748,4388,5153,5428,10737
FBgn0021895,ytr,3996,4144,3833,4246,4182,8450
FBgn0034915,eIF6,1301,1274,1075,1466,1374,2925
FBgn0267590,CR45928,7,6,7,8,6,17
FBgn0024234,gbb,2432,2421,2211,2638,2581,5115
FBgn0004581,bgcn,28,22,19,35,19,78
FBgn0034918,Pym,354,342,294,345,305,818
FBgn0025790,TBPH,2228,2165,2065,1947,2089,3988
FBgn0025335,CG4585,326,256,290,292,281,647
FBgn0034919,CG5569,135,129,128,135,140,360
FBgn0025352,Thiolase,3257,3079,3077,2905,2979,6020
FBgn0011236,ken,387,583,513,317,273,725
FBgn0020372,TM4SF,36,14,15,11,0,9
FBgn0025336,CG4882,897,925,751,856,839,1832
FBgn0025334,PHDP,0,0,0,0,0,0
FBgn0034920,CG5597,32,15,11,10,9,18
FBgn0034921,DCP1,703,673,580,664,730,1363
FBgn0262619,DNA-ligI,785,815,756,988,1040,2203
FBgn0034923,Upf3,869,827,831,1022,969,2038
FBgn0034924,CG17658,20,15,12,23,11,48
FBgn0034925,CG5339,288,292,277,295,211,573
FBgn0263667,Lpt,950,1029,847,930,899,2008
FBgn0034928,CG13562,87,70,72,74,59,118
FBgn0015268,Nap1,8797,9244,8460,11749,11448,21852
FBgn0267588,CR45926,23,57,41,62,48,163
FBgn0261794,kcc,374,406,364,163,211,401
FBgn0266041,CR44806,0,0,0,0,0,0
FBgn0263006,Ca-P60A,5749,4902,4795,4508,5262,10958
FBgn0034931,CG2812,714,686,601,650,680,1285
FBgn0034933,CG3735,489,587,508,535,496,1187
FBgn0023477,Tal,3073,2854,2956,3456,3480,6940
FBgn0001123,Galphas,2810,2862,2697,3488,3288,6876
FBgn0034935,CG13565,0,0,0,0,0,0
FBgn0034936,CG2970,770,743,603,786,753,1568
FBgn0034937,fzr2,32,28,37,24,9,40
FBgn0034938,CG3803,315,340,328,322,325,714
FBgn0034939,thoc5,1184,1349,1159,964,938,1873
FBgn0034940,CG16787,260,261,208,258,216,516
FBgn0029105,alpha-catenin-related,131,99,98,0,0,0
FBgn0034942,CG13566,1,0,0,0,0,0
FBgn0034943,Fmo-1,26,21,24,0,0,0
FBgn0020764,Alas,678,686,631,652,644,1229
FBgn0085242,CG34213,136,178,125,167,168,386
FBgn0003008,or,396,395,391,416,408,1005
FBgn0034945,CG10904,534,673,467,457,450,1077
FBgn0034946,CG3065,602,608,590,484,503,1090
FBgn0002791,mr,1132,1368,1079,1278,1242,2619
FBgn0034948,Gadd34,695,724,698,648,601,1386
FBgn0005612,Sox14,756,690,653,674,521,1292
FBgn0019948,Phm,1186,1150,1016,1158,1071,2495
FBgn0050178,CG30178,0,0,0,0,0,0
FBgn0034950,Pask,75,92,67,0,0,2
FBgn0034951,CG3860,152,133,166,150,92,233
FBgn0262435,mir-1009,0,0,0,0,0,0
FBgn0053519,Unc-89,14,19,16,20,8,21
FBgn0034956,CG4324,263,279,236,232,287,535
FBgn0034957,CG3121,3,0,0,0,0,3
FBgn0034958,CG3907,848,948,797,648,627,1484
FBgn0034959,CG11388,343,315,312,272,260,582
FBgn0266889,CR45350,10,11,6,5,20,28
FBgn0022708,Adk2,2884,2925,2571,3468,3292,6534
FBgn0011695,PebIII,4,1,2,21,13,26
FBgn0061198,HSPC300,327,366,340,313,315,737
FBgn0034961,CG3163,324,427,366,422,350,834
FBgn0050172,CG30172,1,1,0,0,1,0
FBgn0013764,Chi,1240,1160,1069,1168,1280,2095
FBgn0034962,MAN1,1170,1385,1137,1414,1165,2665
FBgn0034963,Not11,377,513,410,464,425,1000
FBgn0034964,IntS1,1819,1838,1661,1483,1679,3544
FBgn0011726,tsr,23370,25871,22455,30095,28471,61829
FBgn0028552,gammaSnap1,611,717,565,580,542,1269
FBgn0003353,sei,629,667,583,547,395,1046
FBgn0034965,ppk29,285,287,274,220,210,631
FBgn0034966,CG13563,9,13,3,4,17,17
FBgn0034967,eIF-5A,28296,30768,27675,35554,33280,68506
FBgn0266049,CR44814,0,1,0,2,4,4
FBgn0034968,RpL12,18358,19278,16451,21705,21233,41295
FBgn0023170,RpL39,5672,5806,5129,7192,5362,13516
FBgn0025806,Rap2l,1143,1068,932,1238,1049,2225
FBgn0034970,yki,1120,1254,1018,1144,1188,2374
FBgn0034971,CG3209,1173,1309,1239,1131,1031,2426
FBgn0259209,Mlp60A,10,17,12,3,10,104
FBgn0034972,CG10339,10,10,22,12,16,41
FBgn0034973,CG13564,0,0,1,1,0,0
FBgn0034974,CG16786,1538,1197,1273,1871,2032,4490
FBgn0086129,snama,1790,1902,1617,1364,1589,3504
FBgn0023081,gek,2563,2498,2308,1983,2231,4749
FBgn0034975,enok,2781,2657,2447,2047,2230,4555
FBgn0034976,CG4049,1169,1134,1169,986,1136,2065
FBgn0041706,CG3253,214,220,185,132,181,283
FBgn0034978,CG3257,299,210,222,0,0,0
FBgn0264297,CG43775,0,0,0,0,0,0
FBgn0264299,CG43777,0,0,0,0,0,0
FBgn0264298,CG43776,0,0,0,0,0,0
FBgn0041582,tamo,738,712,653,549,553,1061
FBgn0021875,Zfrp8,319,329,275,370,321,814
FBgn0034982,CG4065,827,862,820,913,911,1937
FBgn0266073,CR44826,0,0,0,0,0,0
FBgn0019643,Dat,3,3,0,8,7,19
FBgn0260775,DnaJ-60,0,0,0,0,0,0
FBgn0260770,CG42568,0,0,0,0,0,0
FBgn0015544,spag,665,681,528,572,494,1265
FBgn0034985,CG3328,1521,1420,1326,1446,1674,2828
FBgn0034986,mRpS17,327,294,247,318,282,723
FBgn0259937,Nop60B,4750,4651,4607,6014,6435,13538
FBgn0026169,snoRNA:Psi18S-1820,2,1,2,8,0,18
FBgn0082935,snoRNA:Me28S-G1083a,0,0,0,0,0,0
FBgn0082934,snoRNA:Me28S-G1083b,0,0,0,0,0,0
FBgn0082933,snoRNA:Me28S-G1083c,0,0,0,0,0,0
FBgn0082932,snoRNA:Me28S-G1083d,0,0,0,0,0,0
FBgn0261973,snoRNA:Or-CD9a,0,0,0,0,0,0
FBgn0261974,snoRNA:Or-CD9b,0,0,0,0,0,0
FBgn0266083,ocm,2277,2391,2150,2115,2559,4225
FBgn0034988,cN-IIIB,288,300,279,297,327,502
FBgn0034989,CG3356,875,1006,930,816,839,1620
FBgn0034990,CG11406,0,0,1,1,0,0
FBgn0050419,CG30419,274,300,265,0,0,1
FBgn0266074,CR44827,0,0,0,0,2,0
FBgn0050418,nord,320,343,235,671,610,1418
FBgn0034994,Ir60a,0,0,0,0,0,0
FBgn0086029,snoRNA:Me18S-A1597,0,1,2,0,0,0
FBgn0034996,CG13575,4,2,2,2,2,1
FBgn0034997,CG3376,764,751,700,771,753,1718
FBgn0034998,CG13577,0,0,0,3,1,2
FBgn0005636,nvy,495,480,448,324,322,583
FBgn0034999,CG3394,27,30,37,48,33,56
FBgn0263546,mir-4985,2,0,0,0,1,0
FBgn0003888,betaTub60D,13526,13916,12106,6116,7140,12718
FBgn0266045,CR44810,0,0,0,0,0,0
FBgn0005638,slbo,0,0,0,3,0,0
FBgn0265309,CR44282,0,0,0,0,0,0
FBgn0004101,bs,239,252,239,1862,1872,4107
FBgn0266047,CG44812,0,0,0,7,3,6
FBgn0266046,CR44811,56,42,36,1402,1586,2951
FBgn0053537,tRNA:N5:60C,2,0,0,0,0,0
FBgn0035000,CG13578,0,0,2,0,2,0
FBgn0000037,mAChR-A,0,2,0,0,2,3
FBgn0266048,CR44813,0,0,0,0,0,0
FBgn0035001,slik,4484,4649,4140,3695,3980,8094
FBgn0002787,Rpn8,3277,3033,2815,3096,3345,6835
FBgn0010414,SerT,0,1,0,28,21,42
FBgn0266438,CG45068,0,0,0,0,0,0
FBgn0266439,CG45069,0,0,0,0,0,0
FBgn0259210,prom,18,22,16,0,0,0
FBgn0259729,CG42383,0,0,0,0,0,0
FBgn0035003,CG15873,0,0,0,0,0,0
FBgn0035004,Pgam5-2,0,0,0,0,0,0
FBgn0035005,CG3483,0,0,0,0,0,0
FBgn0035006,CG4563,0,0,0,0,0,0
FBgn0035010,CG13579,0,0,0,0,0,2
FBgn0035007,CG3492,0,0,0,0,0,0
FBgn0035008,CG3494,0,0,0,0,0,0
FBgn0035009,CG16837,0,0,0,0,0,0
FBgn0035011,CG13589,0,0,0,0,0,0
FBgn0035012,CG13590,0,0,0,0,0,0
FBgn0029501,Crtp,0,0,0,0,0,0
FBgn0061188,Yu,0,0,0,0,0,0
FBgn0015300,Ssl,0,0,0,0,0,0
FBgn0017556,Prosalpha4T2,0,0,0,0,1,0
FBgn0035014,CG13581,0,0,0,0,0,0
FBgn0019886,Letm1,1488,1458,1476,1287,1459,3089
FBgn0259185,Ir60b,3,0,0,0,1,0
FBgn0259186,Ir60c,0,0,0,0,0,0
FBgn0259187,Ir60d,0,0,0,0,0,0
FBgn0265154,Ir60f,0,0,0,0,0,0
FBgn0035016,CG4612,4902,4725,4452,4182,4882,11413
FBgn0050169,Brca2,360,411,394,334,304,775
FBgn0035019,Ir60e,0,0,0,0,0,0
FBgn0035020,CG13585,480,515,430,462,481,864
FBgn0035021,CG4622,467,484,372,524,471,933
FBgn0035022,CG11413,9,16,9,15,7,34
FBgn0035023,ITP,751,849,743,879,890,1781
FBgn0016687,Nurf-38,4693,4660,4042,5276,5188,10603
FBgn0035024,CG11414,1100,1087,1004,1012,1108,1949
FBgn0035025,uri,605,717,598,655,689,1628
FBgn0035026,Fcp1,867,941,892,949,1011,2020
FBgn0035027,CG3511,446,597,486,568,539,1249
FBgn0035028,Start1,569,586,549,587,602,1156
FBgn0053527,SIFa,0,0,1,0,0,0
FBgn0069913,CG4681,8,2,5,6,2,4
FBgn0020521,pio,13708,12433,10280,9753,12243,22396
FBgn0035031,CG13587,0,1,0,0,1,16
FBgn0035032,CG4692,1996,1732,1837,2419,2452,4427
FBgn0035033,CG3548,1203,1223,1103,1473,1655,2666
FBgn0035034,CG3565,0,0,1,0,0,0
FBgn0035035,CG3570,239,197,227,217,215,426
FBgn0035036,CG4707,572,633,556,580,527,1108
FBgn0259742,CG42360,466,557,489,568,452,1117
FBgn0259707,CG42361,48,71,40,11,18,54
FBgn0035040,CG4741,0,0,0,0,0,0
FBgn0035039,CG3608,307,380,277,325,276,657
FBgn0035041,CG13594,0,0,0,0,0,0
FBgn0086030,snoRNA:Me18S-G393,0,0,0,0,0,0
FBgn0264328,CR43787,1,8,3,7,15,3
FBgn0015040,Cyp9c1,610,741,631,926,753,1786
FBgn0035042,CG3640,0,0,0,0,0,0
FBgn0035043,CG4781,0,0,0,0,0,0
FBgn0035044,CG3663,209,235,168,262,246,561
FBgn0050163,Cpr60D,0,0,0,4,1,11
FBgn0050161,CG30161,0,0,0,0,0,0
FBgn0035046,NDUFA8,492,475,454,549,555,1138
FBgn0085243,CG34214,1,0,2,1,3,0
FBgn0260456,CG4806,1242,1324,1164,1544,1278,3102
FBgn0261373,CG33228,121,154,130,144,115,260
FBgn0035047,Pof,463,461,413,400,462,869
FBgn0035049,Mmp1,645,565,524,1633,1847,3485
FBgn0035050,ST6Gal,4,2,3,0,0,0
FBgn0053988,Mid1,290,240,290,2,9,18
FBgn0266086,CR44828,3,2,3,0,0,0
FBgn0050421,CG30421,854,926,802,741,718,1478
FBgn0035056,spz6,714,587,609,437,403,958
FBgn0035057,CG3880,361,483,349,842,644,1406
FBgn0040666,CG12848,269,299,214,279,279,539
FBgn0035059,CG3894,365,409,346,372,364,774
FBgn0027590,GstE12,1356,1501,1226,1868,1694,3616
FBgn0035060,Eps-15,1924,2152,1929,1650,1742,3887
FBgn0086908,egg,2606,2812,2490,2854,2792,5602
FBgn0264876,CR44067,2,6,3,1,1,12
FBgn0025578,Lcp9,8,8,10,0,1,3
FBgn0035063,Eap,424,373,324,507,442,1017
FBgn0035064,Aats-tyr-m,228,244,211,279,222,599
FBgn0035065,CG3589,229,251,215,223,201,508
FBgn0041205,key,1910,1941,1637,1984,1732,3923
FBgn0015801,Reg-5,1150,808,850,406,438,1344
FBgn0262902,CR43257,47,40,36,75,30,158
FBgn0028738,ETH,96,75,83,108,98,253
FBgn0023181,Orc4,549,600,528,581,610,1261
FBgn0035068,CG12849,0,0,0,0,0,0
FBgn0035069,CG3611,0,0,0,0,0,0
FBgn0262098,CG42851,1,6,0,0,0,0
FBgn0000157,Dll,1654,2093,2054,1574,1892,3601
FBgn0035070,CG3650,0,1,1,0,0,0
FBgn0266087,CR44829,0,3,2,0,1,0
FBgn0265193,Atf-2,240,258,159,220,175,443
FBgn0035073,CG16896,1115,1187,1081,816,911,2027
FBgn0050423,CG30423,1438,1624,1395,1577,1581,3122
FBgn0265182,CG44247,316,375,295,27,40,113
FBgn0263443,CR43466,1,0,0,0,1,0
FBgn0085442,NKAIN,2973,2870,2741,2247,2638,5187
FBgn0035076,Ance-5,13,20,21,11,5,11
FBgn0085434,NaCP60E,831,820,799,649,689,1724
FBgn0035078,Tpc2,10,16,7,3,22,16
FBgn0035077,CG9083,1,1,1,0,0,0
FBgn0066084,RpL41,19615,18209,17823,24546,18094,45648
FBgn0060296,pain,1010,900,793,902,1109,2551
FBgn0043792,CG30427,55,33,46,8,13,26
FBgn0022343,CG3760,2974,2750,2562,3070,3241,6705
FBgn0035082,CG2811,408,430,360,463,543,951
FBgn0035083,Tina-1,1664,1806,1481,1728,1658,3552
FBgn0035084,CG15861,42,54,53,59,54,136
FBgn0035085,CG3770,211,123,162,395,332,663
FBgn0027599,CG2790,591,727,562,612,530,1500
FBgn0035086,CG12851,116,104,93,2,1,12
FBgn0266088,CR44830,0,0,5,1,1,3
FBgn0035087,CG2765,734,721,725,669,795,1585
FBgn0050424,CG30424,1,4,10,5,7,14
FBgn0002607,RpL19,34153,33701,32473,40905,39463,79173
FBgn0035088,CG3776,705,663,654,671,646,1302
FBgn0035089,Phk-3,306,289,213,2103,1979,4152
FBgn0035090,CG2736,0,0,1,1,1,3
FBgn0266787,CR45252,0,0,0,0,0,4
FBgn0010435,emp,1923,2349,1997,2567,2604,4618
FBgn0035091,CG3829,35,37,38,37,24,55
FBgn0265434,zip,30654,28563,26468,27708,30272,69323
FBgn0004055,uzip,1736,1884,1613,1224,1297,2424
FBgn0035092,Nplp1,641,601,712,9,4,19
FBgn0001147,gsb-n,219,249,243,0,3,9
FBgn0001148,gsb,285,281,258,4,4,2
FBgn0004919,gol,112,115,94,2,6,21
FBgn0050198,tRNA:CR30198,0,0,0,0,0,0
FBgn0050199,tRNA:CR30199,0,0,0,0,0,0
FBgn0050200,tRNA:CR30200,0,0,0,0,0,0
FBgn0266129,lov,12,21,18,1,0,0
FBgn0050430,CG30430,0,0,0,0,0,0
FBgn0262566,CG43106,0,0,0,0,0,0
FBgn0054038,CG34038,282,318,322,290,258,669
FBgn0259968,Sfp60F,0,0,0,0,0,0
FBgn0011694,PebII,0,0,0,0,0,0
FBgn0004181,Peb,0,0,0,0,0,0
FBgn0035094,CG9380,7,11,4,3,4,14
FBgn0001325,Kr,58,33,6,0,0,0
FBgn0050429,CG30429,0,0,0,0,0,0
FBgn0053680,CG33680,0,0,0,0,0,0
FBgn0050428,CG30428,594,514,519,563,541,1043
FBgn0058469,CR40469,173,150,126,200,133,296
FBgn0025837,CG17636,0,0,0,0,0,0
FBgn0025836,RhoGAP1A,5341,5216,5011,4249,4846,9975
FBgn0263567,mir-4915,0,0,0,0,0,0
FBgn0267029,CR45473,244,284,225,205,234,537
FBgn0029128,tyn,3654,3114,2756,966,1352,2507
FBgn0025835,CG17707,5,14,16,8,1,17
FBgn0264445,CR43863,0,0,0,0,0,0
FBgn0040373,CG3038,1590,1531,1558,1737,1598,3679
FBgn0040372,G9a,2872,2600,2660,2159,2459,5906
FBgn0259722,CG42376,211,245,228,248,224,484
FBgn0000316,cin,1775,2027,1775,1780,1816,3455
FBgn0261446,CG13377,1684,1478,1628,1093,1039,2428
FBgn0264507,CR43906,85,59,79,46,50,94
FBgn0029518,CG13376,1,1,1,0,2,0
FBgn0005427,ewg,2483,2224,2281,1379,1233,4297
FBgn0024989,CG3777,4783,4995,4782,2136,1941,4896
FBgn0262266,mir-980,0,0,0,0,0,0
FBgn0040370,CG13375,4,7,2,3,0,6
FBgn0040371,CG12470,0,0,0,0,0,0
FBgn0029521,Or1a,0,0,0,0,0,0
FBgn0052816,CG32816,27,65,81,10,13,43
FBgn0262810,CG43181,4,1,0,0,2,0
FBgn0262811,CG43182,0,0,0,0,0,0
FBgn0004034,y,2,3,7,8,6,7
FBgn0266568,yar,0,0,0,0,1,0
FBgn0000022,ac,398,425,369,400,324,770
FBgn0265964,CR44751,0,0,0,0,0,0
FBgn0265965,CR44752,0,0,0,1,0,1
FBgn0265966,CR44753,0,0,0,1,1,0
FBgn0004170,sc,848,767,636,687,566,1350
FBgn0002561,l(1)sc,3,9,1,4,4,7
FBgn0011822,pcl,0,0,0,0,0,0
FBgn0000137,ase,91,103,81,45,32,144
FBgn0010019,Cyp4g1,5,2,0,1,3,20
FBgn0266572,ebo,1954,1942,1983,1588,2008,3483
FBgn0029523,CR18275,230,230,171,123,136,335
FBgn0029522,CG13373,318,317,264,383,327,900
FBgn0052817,CG32817,31,53,26,44,37,101
FBgn0029526,CR18166,195,264,159,162,123,323
FBgn0029524,CG3176,32,30,16,33,17,37
FBgn0029525,CG18273,920,1154,988,1176,1214,2509
FBgn0023536,CG3156,239,192,203,202,207,487
FBgn0267447,CR45797,0,0,0,0,0,0
FBgn0023537,CG17896,2757,2647,2388,3121,2742,5918
FBgn0023534,CG17778,28,39,26,6,4,11
FBgn0004648,svr,3224,2870,2902,2221,2484,5329
FBgn0266196,CR44891,0,4,8,0,4,1
FBgn0266197,CR44892,3,6,2,0,0,0
FBgn0260400,elav,4651,4023,4418,882,927,2306
FBgn0023535,arg,24,29,31,17,3,35
FBgn0024983,CG4293,832,698,669,694,777,1349
FBgn0000108,Appl,9014,9284,7926,75,64,191
FBgn0263534,mir-4960,4,0,1,0,0,0
FBgn0261930,vnd,14,8,12,0,0,1
FBgn0025633,CG13366,2882,2638,2578,2374,2659,5052
FBgn0267030,CR45474,1,7,4,3,5,13
FBgn0029529,CG13365,137,133,103,157,161,315
FBgn0016038,mod(r),1168,1221,1076,1193,1117,2555
FBgn0025640,CG13369,259,169,201,216,249,442
FBgn0026879,CG13364,1330,1335,1249,1583,1426,3328
FBgn0267031,CR45475,0,0,0,0,0,0
FBgn0025635,CG17829,464,538,462,439,489,750
FBgn0002579,RpL36,20193,21035,19419,22774,21688,43996
FBgn0001341,l(1)1Bi,955,1118,1049,1229,1260,2631
FBgn0020381,Dredd,1127,1082,916,859,951,2401
FBgn0003575,su(s),1883,1997,1799,1695,1536,3823
FBgn0266102,CR44839,0,0,0,0,0,0
FBgn0025634,CG13367,447,421,407,465,472,1031
FBgn0025638,Roc1a,2596,2449,2239,2906,2974,6050
FBgn0025639,Hmt4-20,4933,4896,4805,3268,3930,7995
FBgn0025637,SkpA,5025,5335,4711,5369,5387,12005
FBgn0021764,sdk,7437,6885,6500,4286,4474,10227
FBgn0029531,CG13362,15,5,2,2,4,37
FBgn0040383,CG5254,67,66,80,45,38,130
FBgn0029532,CG13361,11,4,2,4,3,21
FBgn0040382,CG5273,612,629,486,780,754,1631
FBgn0266280,CR44965,0,0,0,0,0,0
FBgn0015288,RpL22,13177,11988,11872,13853,15023,27377
FBgn0259993,CR42491,2061,1970,1960,2508,2804,4901
FBgn0083027,snoRNA:Psi18S-531,139,144,115,97,121,396
FBgn0086666,snoRNA:Psi28S-2179,24,32,25,13,11,80
FBgn0266281,CR44966,0,0,1,0,0,0
FBgn0027343,fz3,1412,1149,1177,628,621,1472
FBgn0086368,tw,2722,2231,2174,1806,1946,3694
FBgn0025620,CG13360,7,4,2,0,2,1
FBgn0265662,CR44469,0,0,0,0,0,0
FBgn0025621,CG16989,1018,1049,937,962,937,2015
FBgn0015799,Rbf,1736,1755,1735,2023,2106,4048
FBgn0025616,CG13359,0,0,0,0,0,0
FBgn0026874,CG13358,5,4,1,0,2,2
FBgn0260855,Sec22,1621,1305,1301,1295,1381,2923
FBgn0264449,CG43867,1260,1153,1111,373,438,907
FBgn0029535,CG14635,0,0,0,0,0,0
FBgn0040343,CG3713,1,3,3,0,0,1
FBgn0040892,CG14634,0,0,0,0,0,0
FBgn0040341,CG11664,0,0,0,0,0,0
FBgn0029539,CG11663,0,0,0,0,0,0
FBgn0040344,CG3711,1840,1973,1699,1801,1725,3496
FBgn0040339,MED22,689,674,636,733,709,1619
FBgn0040345,CG3708,0,0,0,0,0,0
FBgn0040342,CG3706,1,0,2,5,0,0
FBgn0052815,CG32815,163,185,146,6,8,21
FBgn0040340,TRAM,5007,4010,3965,4028,4144,8640
FBgn0040346,CG3704,564,754,554,739,646,1229
FBgn0040347,mus81,258,224,198,236,193,606
FBgn0040348,CG3703,111,136,88,9,5,17
FBgn0040349,CG3699,1,2,0,5,3,1
FBgn0040350,CG3690,0,0,0,2,4,0
FBgn0267032,CR45476,0,0,0,0,0,0
FBgn0042146,CG18823,1,1,0,1,2,11
FBgn0040338,TfIIA-S-2,0,1,0,0,0,0
FBgn0029552,CG14631,0,0,0,0,0,0
FBgn0003638,su(w[a]),5225,4652,4466,3339,3843,9562
FBgn0040351,CG11638,135,127,96,0,3,4
FBgn0052814,CG32814,0,0,6,1,2,2
FBgn0040337,CG3021,160,193,142,242,165,398
FBgn0026143,CDC45L,790,821,790,924,1054,1731
FBgn0053082,CG33082,97,125,125,128,106,288
FBgn0014903,CG14630,2,1,2,0,0,1
FBgn0266569,CG42259,55,44,44,32,26,116
FBgn0266005,CR44779,12,33,8,8,4,28
FBgn0040398,CG14629,49,58,78,41,20,117
FBgn0040397,CG3655,3009,2892,2781,1847,2236,4662
FBgn0040365,CG14628,1,0,0,0,0,0
FBgn0040368,eIF4E-7,10,2,7,0,0,0
FBgn0085349,CG34320,0,0,0,0,0,0
FBgn0040364,CG11378,0,0,0,0,0,1
FBgn0040363,CG11384,0,0,0,0,0,0
FBgn0040362,CG11379,0,0,0,0,0,0
FBgn0040361,CG14627,0,0,0,0,0,2
FBgn0040360,CG14626,0,0,0,0,0,0
FBgn0040359,CG11380,28,38,27,38,44,51
FBgn0040358,CG14625,0,0,0,0,0,0
FBgn0029568,CG11381,3,0,0,0,0,0
FBgn0040357,CG14624,3,1,1,0,0,0
FBgn0040367,CG11382,257,231,242,2,0,2
FBgn0040366,CG11398,188,210,159,203,172,455
FBgn0261444,CG3638,4196,4052,3992,2022,2412,4948
FBgn0026876,CG11403,872,992,930,1029,994,1784
FBgn0028550,Atf3,256,325,395,221,190,545
FBgn0025642,CG32812,13,4,0,2,0,7
FBgn0025641,DAAM,2083,2057,1836,1306,1624,2535
FBgn0052811,CG32811,0,0,3,0,2,0
FBgn0004650,fs(1)N,2,3,3,4,2,2
FBgn0024366,CG11409,65,65,42,185,232,417
FBgn0024362,CG11412,1707,1518,1477,1532,1622,3178
FBgn0024360,CG11418,344,385,321,354,369,803
FBgn0024361,Tsp2A,6,3,5,2,17,28
FBgn0024365,CG12773,1229,1175,1025,1323,1433,2455
FBgn0024364,CG11417,899,951,958,1066,1010,2443
FBgn0000826,png,17,5,13,15,28,34
FBgn0029573,CG14770,2,0,0,1,3,4
FBgn0024987,ssx,2330,2789,2136,2424,2176,5361
FBgn0263552,mir-4961,0,0,0,0,0,0
